 ár,mán,  t
2004,4,3.6
2004,5,6.1
2004,6,10.0
2004,7,11.5
2004,8,12.0
2004,9,8.2
2004,10,3.2
2004,11,0.5
2004,12,-2.1
2005,1,-1.2
2005,2,-0.3
2005,3,1.9
2005,4,2.6
2005,5,4.5
2005,6,9.0
2005,7,11.4
2005,8,9.1
2005,9,4.6
2005,10,1.3
2005,11,0.6
2005,12,0.9
2006,1,0.4
2006,2,1.4
2006,3,-0.7
2006,4,0.7
2006,5,4.9
2006,6,8.8
2006,7,10.6
2006,8,11.1
2006,9,7.9
2006,10,3.4
2006,11,-0.8
2006,12,1.6
2007,1,-1.6
2007,2,-1.9
2007,3,0.8
2007,4,3.7
2007,5,4.1
2007,6,10.7
2007,7,11.2
2007,8,9.7
2007,9,6.8
2007,10,4.6
2007,11,1.2
2007,12,0.0
2008,1,-1.5
2008,2,-1.7
2008,3,-1.1
2008,4,1.6
2008,5,7.4
2008,6,9.2
2008,7,12.2
2008,8,10.4
2008,9,8.6
2008,10,1.7
2008,11,0.9
2008,12,-0.2
2009,1,0.6
2009,2,-2.1
2009,3,-1.3
2009,4,3.1
2009,5,6.7
2009,6,9.3
2009,7,11.2
2009,8,10.2
2009,9,6.8
2009,10,3.3
2009,11,1.4
2009,12,-0.1
2010,1,1.1
2010,2,-1.5
2010,3,1.2
2010,4,1.1
2010,5,6.6
2010,6,10.9
2010,7,11.9
2010,8,10.8
2010,9,9.4
2010,10,4.6
2010,11,-0.6
2010,12,-0.8
2011,1,0.0
2011,2,0.7
2011,3,-1.7
2011,4,3.0
2011,5,4.8
2011,6,6.7
2011,7,11.9
2011,8,9.9
2011,9,7.6
2011,10,3.5
2011,11,2.8
2011,12,-3.2
2012,1,-0.4
2012,2,1.2
2012,3,1.9
2012,4,2.7
2012,5,5.7
2012,6,9.9
2012,7,12.0
2012,8,10.8
2012,9,5.7
2012,10,2.2
2012,11,-0.7
2012,12,-0.0
2013,1,1.5
2013,2,2.4
2013,3,-1.0
2013,4,-0.1
2013,5,4.5
2013,6,10.0
2013,7,10.2
2013,8,9.1
2013,9,5.6
2013,10,3.0
2013,11,0.0
2013,12,-2.0
2014,1,1.4
2014,2,-0.1
2014,3,0.4
2014,4,3.1
2014,5,6.6
2014,6,11.1
2014,7,11.3
2014,8,10.5
2014,9,8.6
2014,10,2.9
2014,11,3.7
2014,12,-1.8
2015,1,-1.5
2015,2,-2.0
2015,3,-0.3
2015,4,1.0
2015,5,3.3
2015,6,8.2
2015,7,8.9
2015,8,9.4
2015,9,8.7
2015,10,4.0
2015,11,1.2
2015,12,-1.4
2016,1,-0.9
2016,2,-2.0
2016,3,1.1
2016,4,3.0
2016,5,5.7
2016,6,11.0
2016,7,10.9
2016,8,10.7
2016,9,7.6
2016,10,7.1
2016,11,2.4
2016,12,2.1
2017,1,-0.2
2017,2,1.8
2017,3,0.0
2017,4,2.0
2017,5,7.6
2017,6,8.4
2017,7,11.6
2017,8,9.6
2017,9,8.9
2017,10,5.9
2017,11,-1.8
2017,12,-1.9
2018,1,-1.3
2018,2,-0.1
2018,3,0.7
2018,4,3.2
2018,5,5.2
2018,6,8.7
2018,7,10.1
2018,8,9.3
2018,9,6.0
2018,10,2.8
2018,11,2.6
2018,12,1.0
2019,1,-0.6
2019,2,-0.6
2019,3,-0.5
2019,4,5.7
2019,5,5.8
2019,6,8.8
2019,7,11.8
2019,8,8.8
2019,9,8.0
2019,10,3.8
2019,11,1.1
2019,12,-0.5
2020,1,-0.8
2020,2,-1.2
2020,3,-1.5
2020,4,2.1
2020,5,5.6
2020,6,9.9
2020,7,10.0
2020,8,10.3
2020,9,5.9
2020,10,4.5
2020,11,0.6
2020,12,-0.4
2021,1,-2.4
2021,2,0.7
2021,3,0.5
2021,4,1.8
2021,5,4.2
2021,6,8.0
2021,7,11.8
2021,8,12.7
2021,9,7.4
2021,10,3.5
2021,11,0.3
2021,12,-0.2
2022,1,-1.1
2022,2,-3.0
2022,3,0.5
2022,4,3.4
2022,5,5.7
2022,6,8.5
2022,7,10.4
2022,8,9.3
2022,9,7.9
2022,10,3.3
2022,11,4.4
2022,12,-4.2
2023,1,-2.5
2023,2,0.5
2023,3,-3.9
2023,4,3.4
