 ár,mán,  t
1987,11,4.3
1987,12,1.5
1988,1,-3.1
1988,2,-2.2
1988,3,-2.4
1988,4,-2.1
1988,5,4.1
1988,6,8.4
1988,7,7.7
1988,8,9.1
1988,10,3.6
1988,11,1.6
1988,12,-0.2
1989,1,-0.6
1989,2,-3.2
1989,4,0.2
1989,5,2.9
1989,6,7.1
1989,7,9.8
1989,10,4.4
1989,11,1.8
1989,12,0.7
