 ár,mán,  t
2005,3,1.3
2005,4,1.5
2005,5,3.7
2005,6,7.5
2005,7,9.7
2005,8,8.1
2005,9,5.2
2005,10,1.8
2005,11,0.9
2005,12,1.9
2006,1,1.2
2006,2,1.6
2006,3,0.0
2006,4,1.1
2006,5,3.0
2006,6,7.9
2006,7,8.1
2006,8,9.7
2006,9,6.5
2006,10,3.2
2006,11,0.3
2006,12,2.6
2007,1,-0.1
2007,2,-0.3
2007,3,1.3
2007,4,2.6
2007,5,2.5
2007,6,8.5
2007,7,8.4
2007,8,8.8
2007,9,6.9
2007,10,4.5
2007,11,2.0
2007,12,1.6
2008,1,-0.1
2008,2,-0.4
2008,3,-0.2
2008,4,1.6
2008,5,5.6
2008,6,7.3
2008,7,9.1
2008,8,9.9
2008,9,8.8
2008,10,3.0
2008,11,1.4
2008,12,1.1
2009,1,1.1
2009,2,-1.0
2009,3,-0.8
2009,4,1.9
2009,5,5.5
2009,6,7.5
2009,7,8.8
2009,8,8.8
2009,9,6.9
2009,10,3.7
2009,11,1.8
2009,12,1.4
2010,1,1.9
2010,2,-0.6
2010,3,1.3
2010,4,1.4
2010,5,5.2
2010,6,8.2
2010,7,8.4
2010,8,9.8
2010,9,8.6
2010,10,5.0
2010,11,1.1
2010,12,1.1
2011,1,1.1
2011,2,0.6
2011,3,-1.6
2011,4,3.5
2011,5,3.5
2011,6,4.9
2011,7,9.1
2011,8,8.2
2011,9,6.2
2011,10,3.7
2011,11,3.0
2011,12,-1.6
2012,1,0.7
2012,2,1.7
2012,3,2.0
2012,4,2.1
2012,5,5.0
2012,6,7.2
2012,7,10.2
2012,8,10.0
2012,9,6.0
2012,10,2.8
2012,11,0.7
2012,12,0.6
2013,1,1.9
2013,2,2.8
2013,3,-0.3
2013,4,-0.1
2013,5,3.9
2013,6,8.3
2013,7,8.9
2013,8,8.4
2013,9,6.1
2013,10,3.7
2013,11,1.3
2013,12,-0.5
2014,1,1.4
2014,2,0.6
2014,3,0.8
2014,4,2.2
2014,5,5.7
2014,6,9.1
2014,7,9.7
2014,8,9.8
2014,9,9.2
2014,10,3.8
2014,11,4.1
2014,12,0.1
2015,1,-0.0
2015,2,-0.8
2015,3,0.3
2015,4,1.5
2015,5,2.6
2015,6,5.9
2015,7,6.2
2015,8,7.7
2015,9,8.7
2015,10,4.7
2015,11,2.5
2015,12,0.2
2016,1,0.1
2016,2,-0.3
2016,3,1.7
2016,4,2.9
2016,5,5.5
2016,6,8.6
2016,7,7.6
2016,8,9.3
2016,9,7.7
2016,10,7.8
2016,11,3.7
2016,12,3.0
2017,1,0.5
2017,2,2.7
2017,3,0.7
2017,4,1.5
2017,5,5.7
2017,6,6.6
2017,7,9.4
2017,8,9.0
2017,9,8.6
2017,10,6.1
2017,11,0.7
2017,12,-0.2
2018,1,0.4
2018,2,1.6
2018,3,1.1
2018,4,2.7
2018,5,5.0
2018,6,7.8
2018,7,8.2
2018,8,7.7
2018,9,5.8
2018,10,3.2
2018,11,2.9
2018,12,1.8
2019,1,0.5
2019,2,0.2
2019,3,0.0
2019,4,4.3
2019,5,4.1
2019,6,7.3
2019,7,8.3
2019,8,7.0
2019,9,7.1
2019,10,4.3
2019,11,2.2
2019,12,1.2
2020,1,-0.2
2020,2,-0.2
2020,3,-0.3
2020,4,2.4
2020,5,5.2
2020,6,8.1
2020,7,8.3
2020,8,9.8
2020,9,5.9
2020,10,5.0
2020,11,1.6
2020,12,0.7
2021,1,-1.1
2021,2,0.7
2021,3,1.1
2021,4,1.6
2021,5,3.3
2021,6,7.7
2021,7,11.0
2021,8,11.4
2021,9,7.9
2021,10,3.5
2021,11,1.1
2021,12,0.7
2022,1,-0.2
2022,2,-1.3
2022,3,0.5
2022,4,2.8
2022,5,3.7
2022,6,7.0
2022,7,8.7
2022,8,8.8
2022,9,7.3
2022,10,4.1
2022,11,4.0
2022,12,-1.7
2023,1,-0.7
2023,2,1.5
2023,3,-2.5
2023,4,2.6
