 ár,mán,  t
1980,11,-3.1
1980,12,-6.7
1981,1,-6.6
1981,2,-5.1
1981,3,-4.3
1981,4,1.5
1981,5,3.6
1981,6,6.8
1981,7,8.8
1981,8,10.3
1981,9,4.9
1981,10,-2.2
1981,11,-3.8
1981,12,-5.4
1982,1,-5.2
1982,2,-0.4
1982,3,-2.6
1982,4,0.9
1982,5,1.8
1982,6,9.9
1982,7,10.5
1982,8,8.0
1982,9,3.3
1982,10,2.3
1982,11,-4.0
1982,12,-5.2
1983,1,-6.1
1983,2,-1.6
1983,3,-3.4
1983,4,-4.6
1983,5,1.9
1983,6,7.7
1983,7,9.5
1983,8,9.2
1983,9,3.4
1983,10,-0.2
1983,11,-2.4
1983,12,-4.4
1984,1,-7.2
1984,2,-2.3
1984,3,-1.4
1984,4,2.1
1984,5,4.7
1984,6,10.2
1984,7,13.0
1984,8,11.1
1984,9,5.4
1984,10,0.3
1984,11,-2.2
1984,12,-1.7
1985,1,-5.9
1985,2,-3.5
1985,3,-3.7
1985,4,-0.1
1985,5,5.1
1985,6,7.9
1985,7,8.6
1985,8,6.9
1985,9,3.5
1985,10,3.7
1985,11,-4.5
1985,12,-6.2
1986,1,-3.5
1986,2,-4.0
1986,3,-1.9
1986,4,-0.0
1986,5,1.5
1986,6,9.9
1986,7,9.5
1986,8,8.9
1986,9,4.5
1986,10,-0.6
1986,11,-2.8
1986,12,-4.3
1987,1,-0.5
1987,2,-3.9
1987,3,-2.5
1987,4,1.5
1987,5,6.8
1987,6,8.0
1987,7,11.2
1987,8,9.6
1987,9,5.3
1987,10,-0.3
1987,11,1.5
1987,12,-0.6
1988,1,-7.7
1988,2,-5.2
1988,3,-4.7
1988,4,-4.0
1988,5,5.2
1988,6,10.1
1988,7,9.5
1988,8,10.0
1988,9,5.3
1988,10,0.8
1988,11,-0.6
1988,12,-3.7
1989,1,-3.2
1989,2,-6.6
1989,3,-4.2
1989,4,-1.5
1989,5,2.6
1989,6,8.0
1989,7,11.4
1989,8,9.1
1989,9,5.5
1989,10,2.4
1989,11,-1.8
1989,12,-3.1
1990,1,-2.1
1990,2,-4.4
1990,3,-5.2
1990,4,-2.9
1990,5,6.2
1990,6,8.8
1990,7,11.4
1990,8,9.6
1990,9,4.4
1990,10,1.7
1990,11,-0.5
1990,12,-3.3
1991,1,-0.9
1991,2,-2.1
1991,3,-0.0
1991,4,-2.1
1991,5,6.8
1991,6,7.9
1991,7,12.9
1991,8,10.8
1991,9,5.3
1991,10,2.9
1991,11,-3.0
1991,12,-2.1
1992,1,0.2
1992,2,-3.2
1992,3,-2.5
1992,4,-0.5
1992,5,5.3
1992,6,8.4
1992,7,9.0
1992,8,8.3
1992,9,5.5
1992,10,1.8
1992,11,-3.4
1992,12,-3.2
1993,1,-6.5
1993,2,-2.1
1993,3,-0.8
1993,4,1.1
1993,5,3.5
1993,6,7.2
1993,7,6.1
1993,8,8.5
1993,9,8.1
1993,10,1.8
1993,11,2.5
1993,12,-5.4
1994,1,-5.7
1994,2,-2.5
1994,3,-4.1
1994,4,-1.7
1994,5,5.0
1994,6,6.5
1994,7,12.8
1994,8,10.7
1994,9,4.7
1994,10,0.1
1994,11,-0.6
1994,12,-3.8
1995,1,-5.2
1995,2,-6.6
1995,3,-5.2
1995,4,-2.0
1995,5,1.8
1995,6,9.7
1995,7,9.5
1995,8,11.4
1995,9,5.5
1995,10,0.8
1995,11,-1.7
1995,12,-5.8
1996,1,-1.5
1996,2,-4.0
1996,3,0.3
1996,4,1.2
1996,5,4.6
1996,6,8.0
1996,7,10.9
1996,8,9.8
1996,9,10.3
1996,10,1.7
1996,11,-7.7
1996,12,-4.9
1997,1,-4.6
1997,2,-4.5
1997,3,-4.0
1997,4,0.8
1997,5,2.9
1997,6,6.9
1997,7,12.6
1997,8,10.4
1997,9,6.1
1997,10,1.8
1997,11,0.7
1997,12,-0.8
1998,1,-3.0
1998,2,-5.6
1998,3,-5.8
1998,4,-0.7
1998,5,5.6
1998,6,6.8
1998,7,8.1
1998,8,10.4
1998,9,5.0
1998,10,-0.7
1998,11,-2.6
1998,12,-2.2
1999,1,-3.6
1999,2,-4.8
1999,3,-6.3
1999,4,-2.5
1999,5,4.6
1999,6,9.0
1999,7,11.1
1999,8,10.6
1999,9,6.3
1999,10,2.5
1999,11,-1.3
1999,12,-4.4
2000,1,-2.6
2000,2,-4.6
2000,3,-2.8
2000,4,-2.0
2000,5,5.8
2000,6,8.4
2000,7,12.4
2000,8,11.0
2000,9,7.0
2000,10,2.2
2000,11,-1.8
2000,12,-3.2
2001,1,-0.8
2001,2,-3.5
2001,3,-5.1
2001,4,-0.7
2001,5,4.7
2001,6,7.7
2001,7,9.5
2001,8,9.1
2001,9,7.2
2001,10,3.3
2001,11,-1.4
2001,12,-1.0
2002,1,-3.0
2002,2,-6.9
2002,3,-4.4
2002,4,1.9
2002,5,4.4
2002,6,9.3
2002,7,10.1
2002,8,9.5
2002,9,8.7
2002,10,2.0
2002,11,2.0
2002,12,0.4
2003,1,-3.8
2003,2,0.2
2003,3,1.4
2003,4,3.6
2003,5,4.0
2003,6,10.0
2003,7,11.4
2003,8,12.4
2003,9,6.4
2003,10,1.3
2003,11,-0.8
2003,12,-3.8
2004,1,-4.1
2004,2,-2.3
2004,3,1.6
2004,4,2.9
2004,5,5.1
2004,6,9.3
2004,7,11.8
2004,8,12.3
2004,9,7.1
2004,10,1.5
2004,11,-2.1
2004,12,-4.1
2005,1,-3.2
2005,2,-2.3
2005,3,0.1
2005,4,1.1
2005,5,2.7
2005,6,8.7
2005,7,11.6
2005,8,8.3
2005,9,3.0
2005,10,-0.7
2005,11,-2.8
2005,12,-1.5
2006,1,-0.4
2006,2,-0.2
2006,3,-3.2
2006,4,-0.4
2006,5,3.1
2006,6,9.9
2006,7,10.8
2006,8,11.2
2006,9,7.6
2006,10,2.0
2006,11,-3.2
2006,12,-0.1
2007,1,-3.8
2007,2,-4.3
2007,3,-0.2
2007,4,3.1
2007,5,2.8
2007,6,10.9
2007,7,10.4
2007,8,8.8
2007,9,5.3
2007,10,3.2
2007,11,-1.5
2008,1,-4.2
2008,2,-2.9
2008,3,-4.0
2008,4,-1.0
2008,5,6.7
2008,6,8.2
2008,7,12.6
2008,8,10.3
2008,9,7.7
2008,10,-1.1
2008,11,-1.0
2008,12,-3.1
2009,1,-1.1
2009,2,-6.2
2009,3,-2.9
2009,4,1.6
2009,5,5.5
2009,6,9.2
2009,7,10.3
2009,8,9.5
2009,9,5.9
2009,10,1.5
2009,11,-0.3
2009,12,-2.7
2010,1,-1.9
2010,2,-6.2
2010,3,-1.1
2010,4,-1.4
2010,5,5.3
2010,6,11.1
2010,7,10.8
2010,8,10.4
2010,9,8.2
2010,10,2.8
2010,11,
2010,12,
2011,1,
2011,2,
2011,3,
2011,4,
2011,5,
2011,6,
2011,7,
2011,8,
2011,9,
2011,10,
2011,11,
2011,12,
2012,1,
2012,2,
2012,3,
2012,4,
2012,5,
2012,6,
2012,7,
2012,8,
2012,9,
2012,10,
2012,11,
2012,12,
2013,1,
2013,2,
2013,3,
2013,4,
2013,5,
2013,6,
2013,7,
2013,8,
2013,9,
2013,10,
2013,11,
2013,12,
2014,1,
2014,2,
2014,3,
2014,4,
2014,5,
2014,6,
2014,7,
2014,8,
2014,9,
2014,10,
2014,11,
2014,12,
2015,1,
2015,2,
2015,3,
2015,4,
2015,5,
2015,6,
2015,7,
2015,8,
2015,9,
2015,10,
2015,11,
2015,12,
2016,1,
2016,2,
2016,3,
2016,4,
2016,5,
2016,6,
2016,7,
2016,8,
2016,9,
2016,10,
2016,11,
2016,12,
2017,1,
2017,2,
2017,3,
2017,4,
2017,5,
2017,6,
2017,7,
2017,8,
2017,9,
2017,10,
2017,11,
2017,12,
2019,8,
2019,9,
2019,10,
2019,11,
2019,12,
2020,1,
2020,2,
2020,3,
2020,4,
2020,5,
2020,6,
2020,7,
2020,8,
2020,9,
2020,10,
2020,11,
2020,12,
2021,1,
2021,2,
2021,3,
2021,4,
2021,5,
2021,6,
2021,7,
2021,8,
2021,9,
2021,10,
2021,11,
2021,12,
2022,1,
2022,2,
2022,3,
2022,4,
2022,5,
2022,6,
2022,7,
2022,8,
2022,9,
2022,10,
2022,11,
