 ár,mán,  t
1987,4,2.2
1987,5,5.6
1987,6,8.5
1987,7,10.2
1987,8,9.4
1987,9,6.2
1987,10,0.3
1987,11,3.0
1987,12,1.6
1988,1,-4.7
1988,2,-2.8
1988,3,-3.7
1988,4,-2.0
1988,5,4.6
1988,6,8.5
1988,7,8.0
1988,8,9.7
1988,9,5.8
1988,10,2.6
1988,11,1.1
1988,12,-0.6
1989,1,-1.6
1989,2,-5.0
1989,3,-2.5
1989,4,0.1
1989,5,3.9
1989,6,7.9
1989,7,10.1
1989,8,9.1
1989,9,6.4
1989,10,3.8
1989,11,0.0
1989,12,-1.4
1990,1,-1.0
1990,2,-3.1
1990,3,-3.8
1990,4,-1.4
1990,5,6.4
1990,6,8.7
1990,7,11.4
1990,8,9.6
1990,9,5.7
1990,10,3.7
1990,11,1.7
1990,12,-1.5
1991,1,0.7
1991,2,-0.2
1991,3,0.7
1991,4,-0.2
1991,5,6.7
1991,6,7.6
1991,7,10.4
1991,8,10.1
1991,9,5.8
1991,10,3.7
1991,11,-1.0
1991,12,-0.1
1992,1,1.6
1992,2,-1.5
1992,3,-1.1
1992,4,1.3
1992,5,4.7
1992,6,7.5
1992,7,8.6
1992,8,8.8
1992,9,5.8
1992,10,3.2
1992,11,-0.7
1992,12,-1.1
1993,1,-4.1
1993,2,-0.2
1993,3,0.5
1993,4,2.6
1993,5,4.2
1993,6,7.7
1993,7,6.5
1993,8,8.1
1993,9,7.4
1993,10,3.0
1993,11,3.5
1993,12,-3.1
1994,1,-3.4
1994,2,-0.9
1994,3,-2.6
1994,4,0.2
1994,5,5.7
1994,6,7.1
1994,7,9.8
1994,8,10.2
1994,9,5.7
1994,10,1.4
1994,11,0.5
1994,12,-1.8
1995,1,-3.2
1995,2,-4.9
1995,3,-3.0
1995,4,-0.6
1995,5,2.6
1995,6,8.0
1995,7,8.8
1995,8,10.8
1995,9,6.9
1995,10,1.8
1995,11,0.3
1995,12,-2.4
1996,1,-0.3
1996,2,-2.0
1996,3,1.8
1996,4,2.2
1996,5,5.9
1996,6,8.7
1996,7,10.9
1996,8,9.6
1996,9,10.4
1996,10,2.8
1996,11,-4.0
1996,12,-1.7
1997,1,-0.9
1997,2,-3.1
1997,3,-2.8
1997,4,2.4
1997,5,3.8
1997,6,6.2
1997,7,11.1
1997,8,9.8
1997,9,7.1
1997,10,3.9
1997,11,1.0
1997,12,0.5
1998,1,-1.0
1998,2,-3.3
1998,3,-3.1
1998,4,1.3
1998,5,6.2
1998,6,7.0
1998,7,8.0
1998,8,10.2
1998,9,6.5
1998,10,1.7
1998,11,-0.4
1998,12,-0.6
1999,1,-2.1
1999,2,-2.8
1999,3,-4.0
1999,4,-0.1
1999,5,5.7
1999,6,8.8
1999,7,10.4
1999,8,10.7
1999,9,6.6
1999,10,4.1
1999,11,1.0
1999,12,-2.4
2000,1,-0.3
2000,2,-1.9
2000,3,-0.9
2000,4,0.2
2000,5,5.7
2000,6,8.0
2000,7,11.0
2000,8,10.7
2000,9,7.8
2000,10,2.9
2000,11,-0.4
2000,12,-1.7
2001,1,0.6
2001,2,-1.4
2001,3,-3.3
2001,4,1.3
2001,5,5.8
2001,6,7.1
2001,7,9.6
2001,8,9.7
2001,9,8.0
2001,10,3.9
2001,11,0.6
2001,12,1.3
2002,1,-1.2
2002,2,-5.4
2002,3,-2.3
2002,6,7.8
2002,7,9.8
2002,8,9.8
2002,9,8.8
2002,10,3.9
2002,11,1.9
2002,12,2.8
2003,1,-0.8
2003,2,1.4
2003,3,2.3
2003,4,4.8
2003,5,4.8
2003,6,9.7
2003,7,11.0
2003,8,12.6
2003,9,7.6
2003,10,4.0
