 ár,mán,  t
1999,4,-3.5
1999,5,1.7
1999,6,5.4
1999,7,8.5
1999,8,8.1
1999,9,3.6
1999,10,0.2
1999,11,-3.7
1999,12,-6.8
2000,1,-4.8
2000,2,-6.7
2000,3,-5.5
2000,4,-4.8
2000,5,1.6
2000,6,5.6
2000,7,9.5
2000,8,7.6
2000,9,4.4
2000,10,-0.2
2000,11,-4.7
2000,12,-5.8
2001,1,-4.0
2001,2,-5.9
2001,3,-7.2
2001,4,-2.8
2001,5,2.0
2001,6,5.3
2001,7,7.0
2001,8,7.2
2001,9,4.8
2001,10,1.2
2001,11,-4.1
2001,12,-2.9
2002,1,-4.9
2002,2,-10.3
2002,3,-6.2
2002,4,-1.4
2002,5,1.6
2002,6,7.4
2002,7,7.1
2002,8,6.6
2002,9,6.0
2002,10,0.1
2002,11,-0.9
2002,12,-0.6
2003,1,-4.8
2003,2,-2.8
2003,3,-2.4
2003,4,0.8
2003,5,1.8
2003,6,7.6
2003,7,9.5
2003,8,9.8
2003,9,3.3
2003,10,-0.2
2003,11,-2.6
2003,12,-5.5
2004,1,-6.5
2004,2,-4.7
2004,3,-1.3
2004,4,0.4
2004,5,3.0
