 ár,mán,  t
1974,10,4.2
1974,11,3.4
1974,12,-1.8
1975,1,-1.4
1975,2,2.7
1975,3,1.2
1975,4,2.0
1975,5,5.9
1975,6,6.7
1975,7,9.9
1975,8,9.7
1975,9,5.8
1975,10,5.7
1975,11,2.4
1975,12,0.0
1976,1,-1.8
1976,2,2.0
1976,3,2.9
1976,4,3.0
1976,5,5.6
1976,6,8.8
1976,7,10.8
1976,8,9.6
1976,9,8.0
1976,10,6.5
1976,11,3.5
1976,12,-1.3
1977,1,-0.5
1977,2,0.6
1977,3,2.4
1977,4,1.6
1977,5,5.5
1977,6,8.4
1977,7,9.8
1977,8,9.4
1977,9,7.2
1977,10,5.7
1977,11,-0.4
1977,12,1.2
1978,1,-1.5
1978,2,-0.5
1978,3,1.8
1978,4,3.1
1978,5,6.2
1978,6,8.2
1978,7,9.9
1978,8,10.3
1978,9,7.6
1978,10,4.6
1978,11,0.8
1978,12,2.1
1979,1,-3.8
1979,2,-0.7
1979,3,-3.7
1979,4,2.3
1979,5,1.5
1979,6,7.9
1979,7,8.2
1979,8,8.9
1979,9,5.6
1979,10,4.9
1979,11,1.5
1979,12,1.0
1980,1,0.5
1980,2,1.4
1980,3,1.5
1980,4,4.5
1980,5,6.6
1980,6,8.7
1980,7,9.9
1980,8,10.1
1980,9,8.0
1980,10,2.4
1980,11,0.6
1980,12,-1.5
1981,1,-1.9
1981,2,-0.4
1981,3,-0.2
1981,4,3.9
1981,5,5.7
1981,6,7.5
1981,7,9.8
1981,8,9.8
1981,9,7.1
1981,10,1.7
1981,11,-0.0
1981,12,-1.4
1982,1,-0.4
1982,2,3.0
1982,3,1.9
1982,4,4.0
1982,5,4.4
1982,6,7.6
1982,7,10.2
1982,8,9.1
1982,9,6.0
1982,10,4.9
1982,11,0.7
1982,12,-0.9
1983,1,-1.2
1983,2,0.6
1983,3,0.3
1983,4,0.2
1983,5,5.3
1983,6,8.1
1983,7,9.3
1983,8,8.7
1983,9,5.9
1983,10,3.8
1983,11,0.4
1983,12,-0.3
1984,1,-2.3
1984,2,1.9
1984,3,1.5
1984,4,4.3
1984,5,6.4
1984,6,9.8
1984,7,11.1
1984,8,10.1
1984,9,7.5
1984,10,4.0
1984,11,2.8
1984,12,1.9
1985,1,-0.6
1985,2,0.8
1985,3,0.3
1985,4,2.9
1985,5,6.5
1985,6,8.5
2007,1,-0.7
2007,2,0.9
2007,3,3.1
2007,4,5.5
2007,5,5.9
2007,6,9.9
2007,7,10.2
2007,8,10.4
2007,9,7.4
2007,10,6.1
2007,11,1.7
2007,12,2.1
2008,1,-0.1
2008,2,1.0
2008,3,0.3
2008,4,3.3
2008,5,7.5
2008,6,9.5
2008,7,11.3
2008,8,10.9
2008,9,9.6
2008,10,3.2
2008,11,2.5
2008,12,0.5
2009,1,2.2
2009,2,0.3
2009,3,1.1
2009,4,5.7
2009,5,8.1
2009,6,9.4
2009,7,10.9
2009,8,10.7
2009,9,8.7
2009,10,5.1
2009,11,3.8
2009,12,1.1
2010,1,1.1
2010,2,-0.5
2010,3,2.7
2010,4,2.6
2010,5,7.3
2010,6,10.1
2010,7,11.5
2010,8,11.2
2010,9,9.4
2010,10,6.0
2010,11,1.6
2010,12,-0.3
2011,1,1.2
2011,2,2.9
2011,3,1.9
2011,4,6.2
2011,5,6.7
2011,6,8.3
2011,7,10.3
2011,8,10.5
2011,9,9.1
2011,10,5.7
2011,11,5.1
2011,12,-1.4
2012,1,1.7
2012,2,3.7
2012,3,4.3
2012,4,3.1
2012,5,5.6
2012,6,8.0
2012,7,10.8
2012,8,10.4
2012,9,7.6
2012,10,4.4
2012,11,1.9
2012,12,1.5
2013,1,3.4
2013,2,3.8
2013,3,0.8
2013,4,1.9
2013,5,6.4
2013,6,10.2
2013,7,10.4
2013,8,10.1
2013,9,7.2
2013,10,4.7
2013,11,1.9
2013,12,0.8
2014,1,4.1
2014,2,2.5
2014,3,3.5
2014,4,5.4
2014,5,7.2
2014,6,10.8
2014,7,11.7
2014,8,11.0
2014,9,9.5
2014,10,5.3
2014,11,5.8
2014,12,0.7
2015,1,0.5
2015,2,1.2
2015,3,2.4
2015,4,3.8
2015,5,5.0
2015,6,8.2
2015,7,9.2
2015,8,10.9
2015,9,9.8
2015,10,6.0
2015,11,2.8
2015,12,1.5
2016,1,0.4
2016,2,0.2
2016,3,2.4
2016,4,4.2
2016,5,6.8
2016,6,10.3
2016,7,11.4
2016,8,11.1
2016,9,9.4
2016,10,8.1
2016,11,3.4
2016,12,4.0
2017,1,1.9
2017,2,4.2
2017,3,3.0
2017,4,3.7
2017,5,7.6
2017,6,9.3
2017,7,11.5
2017,8,10.9
2017,9,10.1
2017,10,6.7
2017,11,0.8
2017,12,0.1
2018,1,1.2
2018,2,1.8
2018,3,2.0
2018,4,3.8
2018,5,7.3
2018,6,9.6
2018,7,11.1
2018,8,10.2
2018,9,7.8
2018,10,
2018,11,
2018,12,
2019,1,
2019,2,
2019,3,
2019,4,
2019,5,
2019,6,
2019,7,
2019,8,
2019,9,
2019,10,
2019,11,
2019,12,
2020,1,
2020,2,
2020,3,
2020,4,
2020,5,
2020,6,
2020,7,
2020,8,
2020,9,
2020,10,
2020,11,
2020,12,
2021,1,
2021,2,
2021,3,
2021,4,
2021,5,
2021,6,
2021,7,
2021,8,
2021,9,
2021,10,
2021,11,
2021,12,
2022,1,
2022,2,
2022,3,
2022,4,
2022,5,
2022,6,
2022,7,
2022,8,
2022,9,
2022,10,
2022,11,
2022,12,
