 ár,mán,  t
1996,5,4.4
1996,6,8.2
1996,7,10.6
1996,8,10.2
1996,9,11.0
1996,10,4.5
1996,11,-1.8
1996,12,-0.8
1997,1,0.6
1997,2,-0.5
1997,3,0.6
1997,4,2.5
1997,5,4.1
1997,6,6.9
1997,7,11.0
1997,8,10.9
1997,9,8.4
1997,10,3.8
1997,11,3.7
1997,12,2.3
1998,1,0.6
1998,2,-1.2
1998,3,-0.5
1998,4,0.8
1998,5,6.1
1998,6,5.6
1998,7,8.2
1998,8,10.1
1998,9,7.0
1998,10,3.0
1998,11,2.5
1999,1,0.3
1999,2,-0.7
1999,3,-0.9
1999,4,1.1
1999,5,5.8
1999,6,9.5
1999,7,11.1
1999,8,10.4
1999,9,7.9
1999,10,5.8
1999,11,2.9
1999,12,-0.6
2000,1,1.6
2000,2,-0.4
2000,3,0.2
2000,4,-0.4
2000,5,7.3
2000,6,7.0
2000,7,10.8
2000,8,10.7
2000,9,8.4
2000,10,5.3
2000,11,2.6
2000,12,0.8
2001,1,2.8
2001,2,0.7
2001,3,-1.1
2001,4,1.7
2001,5,6.1
2001,6,7.3
2001,7,10.0
2001,8,9.3
2001,9,8.4
2001,10,5.9
2001,11,2.0
2002,1,1.5
2002,2,-2.2
