 ár,mán,  t
1994,3,-6.4
1994,4,-3.6
1994,5,3.4
1994,6,5.2
1994,8,9.4
1994,9,3.5
1994,10,-1.0
1994,11,-1.4
1994,12,-5.2
1995,1,-6.4
1995,2,-8.1
1995,3,-6.7
1995,4,-3.6
1995,5,0.3
1995,6,7.9
1995,7,7.3
1995,8,9.9
1995,9,3.2
1995,10,-1.1
1995,11,-3.5
1995,12,-8.2
1996,1,-3.1
1996,2,-5.5
1996,3,-1.1
1996,4,-0.6
1996,5,2.7
1996,6,6.7
1996,8,8.3
1996,9,8.7
1996,10,0.5
1996,11,-9.1
1996,12,-8.1
1997,1,-6.1
1997,2,-5.7
1997,3,-5.1
1997,4,-0.8
1997,5,1.8
1997,6,5.5
1997,8,9.1
1997,9,5.0
1997,10,0.3
1997,11,-0.2
1997,12,-2.2
1998,1,-4.7
1998,2,-7.2
1998,3,-7.0
1998,4,-2.6
1998,5,4.2
1998,6,4.8
1998,7,7.0
1998,8,8.6
1998,9,3.7
1998,10,-1.7
1998,11,-3.3
1998,12,-3.6
1999,1,-5.5
1999,2,-5.5
1999,3,-7.2
1999,4,-3.4
1999,5,3.0
1999,6,7.9
1999,7,10.0
1999,8,9.5
1999,9,5.3
1999,10,1.0
1999,11,-2.3
1999,12,-6.7
2000,1,-3.3
2000,2,-5.9
2000,3,-3.8
2000,4,-3.3
2000,5,4.6
2000,6,6.4
2000,7,11.4
2000,8,9.7
2000,9,5.8
2000,10,1.0
2000,11,-3.2
2000,12,-4.6
2001,1,-1.8
2001,2,-4.7
2001,3,-6.4
2001,4,-2.7
2001,5,2.9
2001,6,6.2
2001,7,8.2
2001,8,7.5
2001,9,5.6
2001,10,2.3
2001,11,-2.0
2001,12,-2.5
2002,1,-3.9
2002,2,-8.3
2002,3,-5.4
2002,4,0.8
2002,5,2.8
2002,6,7.7
2002,7,9.3
2002,8,8.7
2002,9,7.6
2002,10,0.8
2002,11,1.0
2002,12,-1.3
2003,1,-5.4
2003,2,-1.0
2003,3,0.3
2003,4,2.2
2003,5,2.6
2003,6,8.3
2003,7,10.2
2003,8,11.3
2003,9,4.7
2003,10,-0.3
2003,11,-1.9
2003,12,-4.5
2004,1,-5.4
2004,2,-3.2
2004,3,0.6
2004,4,1.7
2004,5,3.6
2004,6,7.4
2004,7,10.0
2004,8,10.3
2004,9,5.5
2004,10,-0.1
2004,11,-3.5
2004,12,-5.6
2005,1,-4.1
2005,2,-3.7
2005,3,-1.2
2005,4,-0.4
2005,5,1.0
2005,6,7.1
2005,7,11.0
2005,8,7.2
2005,9,1.9
2005,10,-1.2
2005,11,-5.0
2005,12,-2.8
2006,1,-2.3
2006,2,-2.0
2006,3,-5.3
2006,4,-1.6
2006,5,2.2
2006,6,8.6
2006,7,9.8
2006,8,10.1
2006,9,6.5
2006,10,0.8
2006,11,-4.2
2006,12,-1.4
2007,1,-5.7
2007,2,-5.1
2007,3,-1.5
2007,4,2.2
2007,5,1.3
2007,6,9.6
2007,7,9.5
2007,8,7.7
2007,9,4.1
2007,10,1.9
2007,11,-1.8
2007,12,-1.4
2008,1,-5.4
2008,2,-4.0
2008,3,-5.4
2008,4,-4.3
2008,5,5.2
2008,6,6.6
2008,8,8.9
2008,9,6.5
2008,10,-2.8
2008,11,-2.4
2008,12,-5.4
2009,4,0.3
2009,5,3.7
